code_x,country,countryEn,displayAffiliation,displayName,displayNameEn,dob,draftYear,experience,firstInitial,firstName,firstNameEn,height,jerseyNo,lastName,lastNameEn,leagueId_x,playerId,position,schoolType,weight,abbr,city,cityEn,code_y,conference,displayAbbr,displayConference,division,id,isAllStarTeam,isLeagueTeam,leagueId_y,name,nameEn
langston_galloway,美国,United States,Saint Joseph's/United States,兰斯顿 加洛韦,Langston Galloway,692254800000,2014,4,兰斯顿,兰斯顿,Langston,1.88,9,加洛韦,Galloway,00,204038,后卫,College,90.7 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
marc_gasol,西班牙,Spain,"Barcelona, Spain/Spain",马克 加索尔,Marc Gasol,475822800000,2007,10,马克,马克,Marc,2.16,33,加索尔,Gasol,00,201188,中锋,Country,115.7 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
pau_gasol,西班牙,Spain,"Barcelona, Spain/Spain",保罗 加索尔,Pau Gasol,331704000000,2001,17,保罗,保罗,Pau,2.13,16,加索尔,Gasol,00,2200,中锋-前锋,Country,113.4 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
rudy_gay,美国,United States,Connecticut/United States,鲁迪 盖伊,Rudy Gay,524635200000,2006,12,鲁迪,鲁迪,Rudy,2.03,22,盖伊,Gay,00,200752,前锋,College,104.3 公斤,SAS,圣安东尼奥,San Antonio,spurs,Western,马刺,西部,西南分区,1610612759,False,True,00,马刺,Spurs
paul_george,美国,United States,Fresno State/United States,保罗 乔治,Paul George,641620800000,2010,8,保罗,保罗,Paul,2.06,13,乔治,George,00,202331,前锋,College,99.8 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
taj_gibson,美国,United States,Southern California/United States,泰 吉布森,Taj Gibson,488433600000,2009,9,泰,泰,Taj,2.06,67,吉布森,Gibson,00,201959,前锋,College,105.2 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
harry_giles,美国,United States,Duke/United States,哈里 Giles III,Harry Giles III,893217600000,2017,0,哈里,哈里,Harry,2.08,20,Giles III,Giles III,00,1628385,前锋-中锋,College,108.9 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
shai_gilgeous-alexander,加拿大,Canada,Kentucky/Canada,谢伊 吉尔杰斯-亚历山大,Shai Gilgeous-Alexander,900216000000,2018,0,谢伊,谢伊,Shai,1.98,2,吉尔杰斯-亚历山大,Gilgeous-Alexander,00,1628983,后卫,College,82.1 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
rudy_gobert,法国,France,France/France,鲁迪 戈贝尔,Rudy Gobert,709531200000,2013,5,鲁迪,鲁迪,Rudy,2.16,27,戈贝尔,Gobert,00,203497,中锋,Country,111.1 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
aaron_gordon,美国,United States,Arizona/United States,阿隆 戈登,Aaron Gordon,811224000000,2014,4,阿隆,阿隆,Aaron,2.06,00,戈登,Gordon,00,203932,前锋,College,99.8 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
eric_gordon,美国,United States,Indiana/United States,埃里克 戈登,Eric Gordon,599029200000,2008,10,埃里克,埃里克,Eric,1.93,10,戈登,Gordon,00,201569,后卫,College,97.5 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
marcin_gortat,波兰,Poland,"Lodz, Poland/Poland",马辛 戈塔特,Marcin Gortat,445842000000,2005,11,马辛,马辛,Marcin,2.11,13,戈塔特,Gortat,00,101162,中锋,Country,108.9 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
devonte_graham,美国,United States,Kansas/United States,德文特 格拉汉姆,Devonte' Graham,793429200000,2018,0,德文特,德文特,Devonte',1.88,4,格拉汉姆,Graham,00,1628984,后卫,College,83.9 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
treveon_graham,美国,United States,Virginia Commonwealth/United States,特雷维安 格拉汉姆,Treveon Graham,751780800000,2015,2,特雷维安,特雷维安,Treveon,1.96,21,格拉汉姆,Graham,00,1626203,前锋,College,102.1 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
jerami_grant,美国,United States,Syracuse/United States,杰拉米 格兰特,Jerami Grant,763448400000,2014,4,杰拉米,杰拉米,Jerami,2.06,9,格兰特,Grant,00,203924,前锋,College,99.8 公斤,OKC,俄克拉荷马城,Oklahoma City,thunder,Western,雷霆,西部,西北分区,1610612760,False,True,00,雷霆,Thunder
jerian_grant,美国,United States,Notre Dame/United States,杰里安 格兰特,Jerian Grant,718603200000,2015,3,杰里安,杰里安,Jerian,1.93,22,格兰特,Grant,00,1626170,后卫,College,93.0 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
danny_green,美国,United States,North Carolina/United States,丹尼 格林,Danny Green,551332800000,2009,9,丹尼,丹尼,Danny,1.98,14,格林,Green,00,201980,后卫-前锋,College,97.5 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
draymond_green,美国,United States,Michigan State/United States,德雷蒙德 格林,Draymond Green,636526800000,2012,6,德雷蒙德,德雷蒙德,Draymond,2.01,23,格林,Green,00,203110,前锋,College,104.3 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
gerald_green,美国,United States,Gulf Shores Aca. (TX)/United States,杰拉德 格林,Gerald Green,507099600000,2005,11,杰拉德,杰拉德,Gerald,2.01,14,格林,Green,00,101123,后卫-前锋,High School,93.0 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
jamychal_green,美国,United States,Alabama/United States,杰迈克尔 格林,JaMychal Green,645940800000,2012,4,杰迈克尔,杰迈克尔,JaMychal,2.06,0,格林,Green,00,203210,前锋,College,103.0 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
jeff_green,美国,United States,Georgetown/United States,杰夫 格林,Jeff Green,525585600000,2007,10,杰夫,杰夫,Jeff,2.06,32,格林,Green,00,201145,前锋,College,106.6 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
blake_griffin,美国,United States,Oklahoma/United States,布雷克 格里芬,Blake Griffin,606027600000,2009,8,布雷克,布雷克,Blake,2.08,23,格里芬,Griffin,00,201933,前锋,College,113.4 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
daniel_hamilton,美国,United States,Connecticut/United States,丹尼尔 汉密尔顿,Daniel Hamilton,807854400000,2016,1,丹尼尔,丹尼尔,Daniel,2.01,5,汉密尔顿,Hamilton,00,1627772,后卫-前锋,College,88.5 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
tim_hardaway jr.,美国,United States,Michigan/United States,蒂姆 哈达威二世,Tim Hardaway Jr.,700722000000,2013,5,蒂姆,蒂姆,Tim,1.98,3,哈达威二世,Hardaway Jr.,00,203501,后卫,College,93.0 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
james_harden,美国,United States,Arizona State/United States,詹姆斯 哈登,James Harden,620107200000,2009,9,詹姆斯,詹姆斯,James,1.96,13,哈登,Harden,00,201935,后卫,College,99.8 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
maurice_harkless,美国,United States,St. John's (NY)/United States,莫里斯 哈克里斯,Maurice Harkless,737092800000,2012,6,莫里斯,莫里斯,Maurice,2.06,4,哈克里斯,Harkless,00,203090,前锋,College,99.8 公斤,POR,波特兰,Portland,blazers,Western,开拓者,西部,西北分区,1610612757,False,True,00,开拓者,Trail Blazers
montrezl_harrell,美国,United States,Louisville/United States,蒙特雷斯 哈雷尔,Montrezl Harrell,759560400000,2015,3,蒙特雷斯,蒙特雷斯,Montrezl,2.03,5,哈雷尔,Harrell,00,1626149,前锋-中锋,College,108.9 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
devin_harris,美国,United States,Wisconsin/United States,德文 哈里斯,Devin Harris,415170000000,2004,14,德文,德文,Devin,1.90,34,哈里斯,Harris,00,2734,后卫,College,83.9 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
gary_harris,美国,United States,Michigan State/United States,加里 哈里斯,Gary Harris,779515200000,2014,4,加里,加里,Gary,1.93,14,哈里斯,Harris,00,203914,后卫,College,95.3 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
joe_harris,美国,United States,Virginia/United States,乔 哈里斯,Joe Harris,684129600000,2014,4,乔,乔,Joe,1.98,12,哈里斯,Harris,00,203925,前锋-后卫,College,98.9 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
tobias_harris,美国,United States,Tennessee/United States,托拜厄斯 哈里斯,Tobias Harris,711172800000,2011,7,托拜厄斯,托拜厄斯,Tobias,2.06,34,哈里斯,Harris,00,202699,前锋,College,106.6 公斤,LAC,洛杉矶,LA,clippers,Western,快船,西部,太平洋分区,1610612746,False,True,00,快船,Clippers
andrew_harrison,美国,United States,Kentucky/United States,安德鲁 哈里森,Andrew Harrison,783316800000,2015,2,安德鲁,安德鲁,Andrew,1.98,55,哈里森,Harrison,00,1626150,后卫,College,96.6 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
shaquille_harrison,美国,United States,Tulsa/United States,沙奎尔 哈里森,Shaquille Harrison,749880000000,2016,1,沙奎尔,沙奎尔,Shaquille,1.93,3,哈里森,Harrison,00,1627885,后卫,College,86.2 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
josh_hart,美国,United States,Villanova/United States,约什 哈特,Josh Hart,794466000000,2017,1,约什,约什,Josh,1.96,3,哈特,Hart,00,1628404,后卫,College,97.5 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
isaiah_hartenstein,德国,Germany,Germany,以赛亚 哈尔滕施泰因,Isaiah Hartenstein,894340800000,2017,0,以赛亚,以赛亚,Isaiah,2.13,55,哈尔滕施泰因,Hartenstein,00,1628392,前锋-中锋,,112.9 公斤,HOU,休斯顿,Houston,rockets,Western,火箭,西部,西南分区,1610612745,False,True,00,火箭,Rockets
udonis_haslem,美国,United States,Florida/United States,犹多尼斯 哈斯勒姆,Udonis Haslem,329371200000,2002,15,犹多尼斯,犹多尼斯,Udonis,2.03,40,哈斯勒姆,Haslem,00,2617,前锋,College,106.6 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
gordon_hayward,美国,United States,Butler/United States,戈登 海沃德,Gordon Hayward,638168400000,2010,8,戈登,戈登,Gordon,2.03,20,海沃德,Hayward,00,202330,前锋,College,102.1 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
john_henson,美国,United States,North Carolina/United States,约翰 亨森,John Henson,662360400000,2012,6,约翰,约翰,John,2.11,31,亨森,Henson,00,203089,前锋,College,99.3 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
juan_hernangomez,西班牙,Spain,Spain,Juancho 埃尔南戈麦斯,Juancho Hernangomez,812260800000,2016,2,Juancho,Juancho,Juancho,2.06,41,埃尔南戈麦斯,Hernangomez,00,1627823,前锋,,104.3 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
willy_hernangomez,西班牙,Spain,Spain/Spain,威利 埃尔南戈麦斯,Willy Hernangomez,770011200000,2015,3,威利,威利,Willy,2.11,41,埃尔南戈麦斯,Hernangomez,00,1626195,中锋,,108.9 公斤,CHA,夏洛特,Charlotte,hornets,Eastern,黄蜂,东部,东南分区,1610612766,False,True,00,黄蜂,Hornets
mario_hezonja,克罗地亚,Croatia,Croatia/Croatia,马里奥 海佐尼亚,Mario Hezonja,793688400000,2015,3,马里奥,马里奥,Mario,2.03,8,海佐尼亚,Hezonja,00,1626209,前锋,,102.1 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
isaiah_hicks,美国,United States,North Carolina/United States,以赛亚 希克斯,Isaiah Hicks,775022400000,2017,1,以赛亚,以赛亚,Isaiah,2.06,4,希克斯,Hicks,00,1628439,前锋,College,104.3 公斤,NYK,纽约,New York,knicks,Eastern,尼克斯,东部,大西洋分区,1610612752,False,True,00,尼克斯,Knicks
buddy_hield,巴哈马,Bahamas,Oklahoma/Bahamas,巴迪 希尔德,Buddy Hield,756104400000,2016,2,巴迪,巴迪,Buddy,1.93,24,希尔德,Hield,00,1627741,后卫,College,97.1 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
george_hill,美国,United States,Indiana Purdue-Indianapolis/United States,乔治 希尔,George Hill,515563200000,2008,10,乔治,乔治,George,1.90,3,希尔,Hill,00,201588,后卫,College,85.3 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
solomon_hill,美国,United States,Arizona/United States,所罗门 希尔,Solomon Hill,669272400000,2013,5,所罗门,所罗门,Solomon,2.01,44,希尔,Hill,00,203524,前锋,College,102.1 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
aaron_holiday,美国,United States,California-Los Angeles/United States,阿隆 霍勒迪,Aaron Holiday,844056000000,2018,0,阿隆,阿隆,Aaron,1.85,3,霍勒迪,Holiday,00,1628988,后卫,College,83.9 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
jrue_holiday,美国,United States,UCLA/United States,朱 霍勒迪,Jrue Holiday,645163200000,2009,9,朱,朱,Jrue,1.93,11,霍勒迪,Holiday,00,201950,后卫,College,93.0 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
justin_holiday,美国,United States,Washington/United States,贾斯汀 霍勒迪,Justin Holiday,607752000000,2011,5,贾斯汀,贾斯汀,Justin,1.98,7,霍勒迪,Holiday,00,203200,前锋-后卫,College,82.1 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
rondae_hollis-jefferson,美国,United States,Arizona/United States,朗达 霍里斯-杰弗森,Rondae Hollis Jefferson,789109200000,2015,3,朗达,朗达,Rondae,2.01,24,霍里斯-杰弗森,Hollis Jefferson,00,1626178,前锋,College,98.4 公斤,BKN,布鲁克林,Brooklyn,nets,Eastern,篮网,东部,大西洋分区,1610612751,False,True,00,篮网,Nets
richaun_holmes,美国,United States,Bowling Green/United States,理查恩 霍姆斯,Richaun Holmes,750657600000,2015,3,理查恩,理查恩,Richaun,2.08,21,霍姆斯,Holmes,00,1626158,前锋-中锋,College,106.6 公斤,PHX,菲尼克斯,Phoenix,suns,Western,太阳,西部,太平洋分区,1610612756,False,True,00,太阳,Suns
rodney_hood,美国,United States,Duke/United States,罗德尼 胡德,Rodney Hood,719553600000,2014,4,罗德尼,罗德尼,Rodney,2.03,1,胡德,Hood,00,203918,后卫,College,93.4 公斤,CLE,克利夫兰,Cleveland,cavaliers,Eastern,骑士,东部,中央分区,1610612739,False,True,00,骑士,Cavaliers
al_horford,多明尼加共和国,Dominican Republic,Florida/Dominican Republic,艾尔 霍福德,Al Horford,518155200000,2007,11,艾尔,艾尔,Al,2.08,42,霍福德,Horford,00,201143,中锋-前锋,College,111.1 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
dwight_howard,美国,United States,SW Atlanta Christian Academy (GA)/United States,德怀特 霍华德,Dwight Howard,502866000000,2004,14,德怀特,德怀特,Dwight,2.11,21,霍华德,Howard,00,2730,中锋,High School,120.2 公斤,WAS,华盛顿,Washington,wizards,Eastern,奇才,东部,东南分区,1610612764,False,True,00,奇才,Wizards
kevin_huerter,美国,United States,Maryland/United States,凯文 许尔特,Kevin Huerter,904190400000,2018,0,凯文,凯文,Kevin,2.01,3,许尔特,Huerter,00,1628989,后卫,College,86.2 公斤,ATL,亚特兰大,Atlanta,hawks,Eastern,老鹰,东部,东南分区,1610612737,False,True,00,老鹰,Hawks
chandler_hutchison,美国,United States,Boise State/United States,钱德勒 哈奇森,Chandler Hutchison,830491200000,2018,0,钱德勒,钱德勒,Chandler,2.01,15,哈奇森,Hutchison,00,1628990,前锋,College,89.4 公斤,CHI,芝加哥,Chicago,bulls,Eastern,公牛,东部,中央分区,1610612741,False,True,00,公牛,Bulls
serge_ibaka,刚果民主共和国,Democratic Republic of the Congo,"Brazzaville, Rep. of Congo/Democratic Republic of the Congo",赛尔吉 伊巴卡,Serge Ibaka,622094400000,2008,9,赛尔吉,赛尔吉,Serge,2.08,9,伊巴卡,Ibaka,00,201586,前锋-中锋,Country,106.6 公斤,TOR,多伦多,Toronto,raptors,Eastern,猛龙,东部,大西洋分区,1610612761,False,True,00,猛龙,Raptors
andre_iguodala,美国,United States,Arizona/United States,安德烈 伊戈达拉,Andre Iguodala,444114000000,2004,14,安德烈,安德烈,Andre,1.98,9,伊戈达拉,Iguodala,00,2738,后卫-前锋,College,97.5 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
ersan_ilyasova,土耳其,Turkey,"Eskisehir, Turkey/Turkey",艾森 伊利亚索瓦,Ersan Ilyasova,548049600000,2005,10,艾森,艾森,Ersan,2.08,77,伊利亚索瓦,Ilyasova,00,101141,前锋,Country,106.6 公斤,MIL,密尔沃基,Milwaukee,bucks,Eastern,雄鹿,东部,中央分区,1610612749,False,True,00,雄鹿,Bucks
joe_ingles,澳洲,Australia,Australia,乔 英格尔斯,Joe Ingles,560145600000,2009,4,乔,乔,Joe,2.03,2,英格尔斯,Ingles,00,204060,前锋,None,102.5 公斤,UTA,犹他,Utah,jazz,Western,爵士,西部,西北分区,1610612762,False,True,00,爵士,Jazz
brandon_ingram,美国,United States,Duke/United States,布兰登 英格拉姆,Brandon Ingram,873172800000,2016,2,布兰登,布兰登,Brandon,2.06,14,英格拉姆,Ingram,00,1627742,前锋,College,86.2 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
kyrie_irving,澳洲,Australia,Duke/Australia,凯里 欧文,Kyrie Irving,701326800000,2011,7,凯里,凯里,Kyrie,1.90,11,欧文,Irving,00,202681,后卫,College,87.5 公斤,BOS,波士顿,Boston,celtics,Eastern,凯尔特人,东部,大西洋分区,1610612738,False,True,00,凯尔特人,Celtics
jonathan_isaac,美国,United States,Florida State/United States,乔纳森 艾萨克,Jonathan Isaac,875851200000,2017,1,乔纳森,乔纳森,Jonathan,2.08,1,艾萨克,Isaac,00,1628371,前锋,College,95.3 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
wes_iwundu,美国,United States,Kansas State/United States,韦斯 阿温杜,Wes Iwundu,787899600000,2017,1,韦斯,韦斯,Wes,2.01,25,阿温杜,Iwundu,00,1628411,前锋,College,88.5 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
demetrius_jackson,美国,United States,Notre Dame/United States,德米特里厄斯 杰克逊,Demetrius Jackson,778910400000,2016,2,德米特里厄斯,德米特里厄斯,Demetrius,1.85,11,杰克逊,Jackson,00,1627743,后卫,College,91.2 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
frank_jackson,美国,United States,Duke/United States,弗兰克 杰克逊,Frank Jackson,894254400000,2017,0,弗兰克,弗兰克,Frank,1.90,15,杰克逊,Jackson,00,1628402,后卫,College,93.0 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
josh_jackson,美国,United States,Kansas/United States,约什 杰克逊,Josh Jackson,855550800000,2017,1,约什,约什,Josh,2.03,20,杰克逊,Jackson,00,1628367,前锋,College,90.7 公斤,PHX,菲尼克斯,Phoenix,suns,Western,太阳,西部,太平洋分区,1610612756,False,True,00,太阳,Suns
justin_jackson,美国,United States,North Carolina/United States,贾斯汀 杰克逊,Justin Jackson,796366800000,2017,1,贾斯汀,贾斯汀,Justin,2.03,25,杰克逊,Jackson,00,1628382,前锋,College,95.3 公斤,SAC,萨克拉门托,Sacramento,kings,Western,国王,西部,太平洋分区,1610612758,False,True,00,国王,Kings
reggie_jackson,美国,United States,Boston College/United States,雷吉 杰克逊,Reggie Jackson,640238400000,2011,7,雷吉,雷吉,Reggie,1.90,1,杰克逊,Jackson,00,202704,后卫,College,94.3 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
jaren_jackson_jr,美国,United States,Michigan State/United States,贾伦 小杰克逊,Jaren Jackson Jr.,937368000000,2018,0,贾伦,贾伦,Jaren,2.11,13,小杰克逊,Jackson Jr.,00,1628991,前锋-中锋,College,109.8 公斤,MEM,孟菲斯,Memphis,grizzlies,Western,灰熊,西部,西南分区,1610612763,False,True,00,灰熊,Grizzlies
lebron_james,美国,United States,St. Vincent-St. Mary HS (OH)/United States,勒布朗 詹姆斯,LeBron James,473230800000,2003,15,勒布朗,勒布朗,LeBron,2.03,23,詹姆斯,James,00,2544,前锋,High School,113.4 公斤,LAL,洛杉矶,Los Angeles,lakers,Western,湖人,西部,太平洋分区,1610612747,False,True,00,湖人,Lakers
amile_jefferson,美国,United States,Duke/United States,阿米尔 杰弗森,Amile Jefferson,736747200000,2017,0,阿米尔,阿米尔,Amile,2.06,11,杰弗森,Jefferson,00,1628518,前锋,College,100.7 公斤,ORL,奥兰多,Orlando,magic,Eastern,魔术,东部,东南分区,1610612753,False,True,00,魔术,Magic
jonas_jerebko,瑞典,Sweden,"Kinna, Sweden/Sweden",乔纳斯 杰雷布科,Jonas Jerebko,541659600000,2009,8,乔纳斯,乔纳斯,Jonas,2.08,21,杰雷布科,Jerebko,00,201973,前锋,Country,104.8 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
alize_johnson,美国,United States,Missouri State/United States,阿利兹 约翰逊,Alize Johnson,830145600000,2018,0,阿利兹,阿利兹,Alize,2.06,24,约翰逊,Johnson,00,1628993,前锋,College,96.2 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
amir_johnson,美国,United States,Westchester HS (Los Angeles)/United States,阿米尔 约翰逊,Amir Johnson,546840000000,2005,13,阿米尔,阿米尔,Amir,2.06,5,约翰逊,Johnson,00,101161,中锋-前锋,High School,108.9 公斤,PHI,费城,Philadelphia,sixers,Eastern,76人,东部,大西洋分区,1610612755,False,True,00,76人,Sixers
james_johnson,美国,United States,Wake Forest/United States,詹姆斯 约翰逊,James Johnson,540795600000,2009,9,詹姆斯,詹姆斯,James,2.03,16,约翰逊,Johnson,00,201949,前锋,College,108.9 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
stanley_johnson,美国,United States,Arizona/United States,斯坦利 约翰逊,Stanley Johnson,833342400000,2015,3,斯坦利,斯坦利,Stanley,2.01,7,约翰逊,Johnson,00,1626169,前锋,College,111.1 公斤,DET,底特律,Detroit,pistons,Eastern,活塞,东部,中央分区,1610612765,False,True,00,活塞,Pistons
tyler_johnson,美国,United States,Fresno State/United States,泰勒 约翰逊,Tyler Johnson,705211200000,2014,4,泰勒,泰勒,Tyler,1.93,8,约翰逊,Johnson,00,204020,后卫,College,86.2 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
wesley_johnson,美国,United States,Syracuse/United States,韦斯利 约翰逊,Wesley Johnson,552974400000,2010,8,韦斯利,韦斯利,Wesley,2.01,33,约翰逊,Johnson,00,202325,前锋-后卫,College,97.5 公斤,NOP,新奥尔良,New Orleans,pelicans,Western,鹈鹕,西部,西南分区,1610612740,False,True,00,鹈鹕,Pelicans
nikola_jokic,塞尔维亚,Serbia,Serbia,尼克拉 约基奇,Nikola Jokic,793170000000,2014,3,尼克拉,尼克拉,Nikola,2.13,15,约基奇,Jokic,00,203999,中锋,,113.4 公斤,DEN,丹佛,Denver,nuggets,Western,掘金,西部,西北分区,1610612743,False,True,00,掘金,Nuggets
damian_jones,美国,United States,Vanderbilt/United States,达米安 琼斯,Damian Jones,804484800000,2016,2,达米安,达米安,Damian,2.13,15,琼斯,Jones,00,1627745,中锋,College,111.1 公斤,GSW,金州,Golden State,warriors,Western,勇士,西部,太平洋分区,1610612744,False,True,00,勇士,Warriors
tyus_jones,美国,United States,Duke/United States,泰厄斯 琼斯,Tyus Jones,831700800000,2015,3,泰厄斯,泰厄斯,Tyus,1.88,1,琼斯,Jones,00,1626145,后卫,College,88.9 公斤,MIN,明尼苏达,Minnesota,timberwolves,Western,森林狼,西部,西北分区,1610612750,False,True,00,森林狼,Timberwolves
derrick_jones jr.,美国,United States,Nevada-Las Vegas/United States,德里克 琼斯Jr.,Derrick Jones Jr.,855982800000,2016,2,德里克,德里克,Derrick,2.01,5,琼斯Jr.,Jones Jr.,00,1627884,前锋-后卫,College,90.7 公斤,MIA,迈阿密,Miami,heat,Eastern,热火,东部,东南分区,1610612748,False,True,00,热火,Heat
deandre_jordan,美国,United States,Texas A&M/United States,德安德烈 乔丹,DeAndre Jordan,585460800000,2008,10,德安德烈,德安德烈,DeAndre,2.11,6,乔丹,Jordan,00,201599,中锋,College,120.2 公斤,DAL,达拉斯,Dallas,mavericks,Western,独行侠,西部,西南分区,1610612742,False,True,00,独行侠,Mavericks
cory_joseph,加拿大,Canada,Texas/Canada,科里 约瑟夫,Cory Joseph,682660800000,2011,7,科里,科里,Cory,1.90,6,约瑟夫,Joseph,00,202709,后卫,College,87.5 公斤,IND,印第安纳,Indiana,pacers,Eastern,步行者,东部,中央分区,1610612754,False,True,00,步行者,Pacers
